IPC2002, freecell, freecell9-4, 13, 0, 14
IPC2002, freecell, freecell7-4, 13, 0, 13
IPC2002, freecell, freecell10-4, 0, 0, 0
IPC2002, freecell, freecell8-4, 13, 0, 13
IPC2002, freecell, freecell9-4, 15, 0, 15
IPC2002, freecell, freecell9-4, 13, 0, 14
IPC2002, freecell, freecell11-4, 0, 0, 0
IPC2002, freecell, freecell12-4, 0, 0, 0
IPC2002, freecell, freecell12-4, 0, 0, 0
IPC2002, freecell, freecell4-4, 7, 0, 14
IPC2002, freecell, freecell7-4, 11, 0, 12
IPC2002, freecell, freecell3-4, 6, 19, 11
IPC2002, Rovers, roverprob3652, 0, 0, 0
IPC2002, Rovers, roverprob4135, 7, 0, 15
IPC2002, Rovers, roverprob2435, 6, 25, 9
IPC2002, Rovers, roverprob2413, 7, 0, 8
IPC2002, Rovers, roverprob8271, 0, 0, 0
IPC2002, Rovers, roverprob3549, 6, 0, 7
IPC2002, Rovers, roverprob1425, 8, 0, 23
IPC2002, Rovers, roverprob5624, 8, 0, 12
IPC2002, Rovers, roverprob4621, 6, 0, 11
IPC2002, Rovers, roverprob1234, 0, 0, 0
IPC2002, Rovers, roverprob5621, 7, 0, 8
IPC2002, Rovers, roverprob6232, 5, 11, 6
IPC2002, Rovers, roverprob3726, 0, 0, 0
IPC2002, Rovers, roverprob1928, 7, 0, 8
IPC2002, Rovers, roverprob5783, 6, 0, 9
IPC2002, Rovers, roverprob6523, 6, 0, 8
IPC2002, Rovers, roverprob5142, 7, 0, 8
IPC2002, Rovers, roverprob5146, 6, 0, 8
IPC2002, Rovers, roverprob3965, 6, 0, 8
IPC2002, Rovers, roverprob2312, 0, 0, 0
IPC2002, Rovers, roverprob7182, 6, 0, 7
IPC2002, Rovers, roverprob7182, 7, 0, 8
IPC2002, Rovers, roverprob6283, 6, 0, 7
IPC2002, Rovers, roverprob2435, 8, 0, 9
IPC2002, Rovers, roverprob5127, 0, 0, 0
IPC2002, Rovers, roverprob1628, 0, 0, 0
IPC2002, Rovers, roverprob9265, 6, 27, 8
IPC2002, Rovers, roverprob1423, 6, 37, 10
IPC2002, Rovers, roverprob5142, 6, 0, 17
IPC2002, Rovers, roverprob1234, 6, 11, 7
IPC2002, Rovers, roverprob7692, 6, 0, 9
IPC2002, Rovers, roverprob1243, 6, 0, 7
IPC2002, Rovers, roverprob4123, 0, 0, 0
IPC2002, Rovers, roverprob8327, 0, 0, 0
IPC2002, Rovers, roverprob4132, 0, 0, 0
IPC2002, Rovers, roverprob7652, 7, 0, 9
IPC2002, Rovers, roverprob5146, 5, 25, 9
IPC2002, Rovers, roverprob7126, 0, 0, 0
IPC2002, Rovers, roverprob6152, 0, 0, 0
IPC2002, Rovers, roverprob4213, 5, 9, 6
IPC2002, satellite, strips-sat-u-5, 0, 0, 0
IPC2002, satellite, strips-sat-u-2, 3, 93, 3
IPC2002, satellite, strips-sat-x-1, 3, 33, 3
IPC2002, satellite, strips-sat-x-1, 3, 36, 3
IPC2002, satellite, strips-sat-u-7, 0, 0, 0
IPC2002, satellite, strips-sat-u-9, 0, 0, 0
IPC2002, satellite, strips-sat-x-1, 3, 8, 3
IPC2002, satellite, strips-sat-x-1, 3, 31, 3
IPC2002, satellite, strips-sat-x-1, 3, 47, 3
IPC2002, satellite, strips-sat-x-1, 3, 45, 3
IPC2002, satellite, strips-sat-x-1, 3, 43, 3
IPC2002, satellite, strips-sat-x-1, 3, 67, 3
IPC2002, satellite, strips-sat-u-3, 3, 99, 3
IPC2002, satellite, strips-sat-x-1, 3, 86, 3
IPC2002, satellite, strips-sat-x-1, 3, 21, 3
IPC2002, satellite, strips-sat-x-1, 3, 18, 3
IPC2002, satellite, strips-sat-u-15, 0, 0, 0
IPC2002, satellite, strips-sat-x-1, 3, 27, 3
IPC2002, satellite, strips-sat-u-8, 0, 0, 0
IPC2002, satellite, strips-sat-u-6, 0, 0, 0
IPC2002, satellite, strips-sat-u-16, 0, 0, 0
IPC2002, satellite, strips-sat-u-11, 0, 0, 0
IPC2002, satellite, strips-sat-x-1, 3, 31, 3
IPC2002, satellite, strips-sat-x-1, 3, 10, 3
IPC2002, satellite, strips-sat-u-1, 3, 73, 3
IPC2002, satellite, strips-sat-u-12, 0, 0, 0
IPC2002, satellite, strips-sat-x-1, 3, 12, 3
IPC2002, satellite, strips-sat-x-1, 3, 25, 3
IPC2002, satellite, strips-sat-u-4, 0, 0, 0
IPC2002, satellite, strips-sat-x-1, 3, 14, 3
IPC2002, satellite, strips-sat-x-1, 3, 50, 3
IPC2002, satellite, strips-sat-x-1, 3, 47, 3
IPC2002, satellite, strips-sat-x-1, 3, 59, 3
IPC2002, satellite, strips-sat-u-13, 0, 0, 0
IPC2002, satellite, strips-sat-u-10, 0, 0, 0
IPC2002, satellite, strips-sat-u-14, 0, 0, 0
IPC2002, ztravel, ztravel-1-3, 5, 7, 5
IPC2002, ztravel, ztravel-1-2, 0, 0, 0
IPC2002, ztravel, ztravel-2-5, 4, 13, 5
IPC2002, ztravel, ztravel-3-7, 4, 22, 7
IPC2002, ztravel, ztravel-5-15, 4, 0, 5
IPC2002, ztravel, ztravel-5-10, 4, 0, 7
IPC2002, ztravel, ztravel-2-6, 4, 17, 6
IPC2002, ztravel, ztravel-5-15, 4, 0, 7
IPC2002, ztravel, ztravel-5-20, 4, 0, 5
IPC2002, ztravel, ztravel-2-4, 5, 14, 5
IPC2002, ztravel, ztravel-3-8, 4, 0, 11
IPC2002, ztravel, ztravel-5-20, 4, 0, 5
IPC2002, ztravel, ztravel-3-6, 4, 15, 5
IPC2002, ztravel, ztravel-5-25, 4, 0, 5
IPC2002, ztravel, ztravel-3-10, 4, 0, 10
IPC2002, ztravel, ztravel-5-25, 4, 0, 4
IPC2002, ztravel, ztravel-3-8, 4, 29, 7
IPC2002, ztravel, ztravel-3-7, 4, 24, 6
IPC2002, ztravel, ztravel-2-5, 5, 11, 5
IPC2002, ztravel, ztravel-2-4, 4, 8, 5
