competition, planner, domain, pn, steps, time
IPC2002, Simplanner, DriverLog, DLOG-3-2-4, 19, 79
IPC2002, Simplanner, DriverLog, DLOG-3-2-5, 21, 9
IPC2002, Simplanner, DriverLog, DLOG-3-3-5, 17, 19
IPC2002, Simplanner, DriverLog, DLOG-3-3-6, 14, 19
IPC2002, Simplanner, DriverLog, DLOG-3-3-7, 31, 50
IPC2002, Simplanner, DriverLog, DLOG-2-2-20, 20, 39
IPC2002, Simplanner, DriverLog, DLOG-2-2-21, 41, 290
IPC2002, Simplanner, DriverLog, DLOG-2-2-25, 49, 2150
IPC2002, Stella, DriverLog, DLOG-2-2-2, 7, 1029
IPC2002, Stella, DriverLog, DLOG-2-2-3, 28, 4259
IPC2002, Stella, DriverLog, DLOG-2-2-4, 13, 1639
IPC2002, Stella, DriverLog, DLOG-3-2-4, 30, 4200
IPC2002, Stella, DriverLog, DLOG-3-2-5, 22, 2009
IPC2002, Stella, DriverLog, DLOG-3-3-5, 16, 3180
IPC2002, Stella, DriverLog, DLOG-3-3-6, 21, 3660
IPC2002, Stella, DriverLog, DLOG-3-3-7, 38, 7060
IPC2002, Stella, DriverLog, DLOG-2-2-20, 26, 2769
IPC2002, Stella, DriverLog, DLOG-2-2-21, 35, 4459
IPC2002, TALPlanner, DriverLog, DLOG-2-2-2, 7, 120
IPC2002, TALPlanner, DriverLog, DLOG-2-2-3, 21, 110
IPC2002, TALPlanner, DriverLog, DLOG-2-2-4, 13, 40
IPC2002, TALPlanner, DriverLog, DLOG-3-2-4, 19, 40
IPC2002, TALPlanner, DriverLog, DLOG-3-2-5, 20, 20
IPC2002, TALPlanner, DriverLog, DLOG-3-3-5, 18, 30
IPC2002, TALPlanner, DriverLog, DLOG-3-3-6, 20, 30
IPC2002, TALPlanner, DriverLog, DLOG-3-3-7, 27, 20
IPC2002, TALPlanner, DriverLog, DLOG-2-3-6, 24, 40
IPC2002, TALPlanner, DriverLog, DLOG-2-2-20, 17, 50
IPC2002, TALPlanner, DriverLog, DLOG-2-2-21, 23, 30
IPC2002, TALPlanner, DriverLog, DLOG-2-2-22, 41, 40
IPC2002, TALPlanner, DriverLog, DLOG-2-2-23, 28, 30
IPC2002, TALPlanner, DriverLog, DLOG-2-2-24, 32, 20
IPC2002, TALPlanner, DriverLog, DLOG-2-2-25, 54, 50
IPC2002, TALPlanner, DriverLog, DLOG-2-2-26, 98, 50
IPC2002, TALPlanner, DriverLog, DLOG-2-2-27, 86, 30
IPC2002, TALPlanner, DriverLog, DLOG-2-2-28, 108, 70
IPC2002, TALPlanner, DriverLog, DLOG-2-2-29, 130, 90
IPC2002, TALPlanner, DriverLog, DLOG-2-2-30, 155, 70
IPC2002, TLPlan, DriverLog, DLOG-2-2-2, 7, 0
IPC2002, TLPlan, DriverLog, DLOG-2-2-3, 22, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-4, 13, 10
IPC2002, TLPlan, DriverLog, DLOG-3-2-4, 20, 10
IPC2002, TLPlan, DriverLog, DLOG-3-2-5, 21, 10
IPC2002, TLPlan, DriverLog, DLOG-3-3-5, 14, 10
IPC2002, TLPlan, DriverLog, DLOG-3-3-6, 20, 10
IPC2002, TLPlan, DriverLog, DLOG-3-3-7, 29, 10
IPC2002, TLPlan, DriverLog, DLOG-2-3-6, 26, 10
IPC2002, TLPlan, DriverLog, DLOG-2-2-20, 22, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-21, 24, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-22, 39, 10
IPC2002, TLPlan, DriverLog, DLOG-2-2-23, 27, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-24, 37, 10
IPC2002, TLPlan, DriverLog, DLOG-2-2-25, 44, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-26, 102, 30
IPC2002, TLPlan, DriverLog, DLOG-2-2-27, 87, 30
IPC2002, TLPlan, DriverLog, DLOG-2-2-28, 105, 20
IPC2002, TLPlan, DriverLog, DLOG-2-2-29, 140, 40
IPC2002, TLPlan, DriverLog, DLOG-2-2-30, 133, 30
IPC2002, VHPOP, DriverLog, DLOG-2-2-2, 7, 0
IPC2002, VHPOP, DriverLog, DLOG-2-2-3, 21, 3410
IPC2002, VHPOP, DriverLog, DLOG-2-2-4, 13, 20
IPC2002, VHPOP, DriverLog, DLOG-3-2-4, 16, 12780
IPC2002, VHPOP, DriverLog, DLOG-3-2-5, 18, 270
IPC2002, VHPOP, DriverLog, DLOG-3-3-5, 11, 50
IPC2002, VHPOP, DriverLog, DLOG-3-3-6, 15, 120
IPC2002, VHPOP, DriverLog, DLOG-3-3-7, 25, 2340
IPC2002, VHPOP, DriverLog, DLOG-2-3-6, 22, 120
IPC2002, VHPOP, DriverLog, DLOG-2-2-20, 21, 550
IPC2002, VHPOP, DriverLog, DLOG-2-2-21, 23, 5110
IPC2002, VHPOP, DriverLog, DLOG-2-2-23, 29, 2460
IPC2002, VHPOP, DriverLog, DLOG-2-2-24, 41, 118220
IPC2002, VHPOP, DriverLog, DLOG-2-2-25, 44, 8450
IPC2002, VHPOP, DriverLog, DLOG-20-20-20, 273, 630
IPC2002, VHPOP, DriverLog, DLOG-20-20-30, 313, 900
IPC2002, VHPOP, DriverLog, DLOG-20-20-40, 444, 1960
IPC2002, VHPOP, DriverLog, DLOG-30-20-40, 439, 1020
IPC2002, VHPOP, DriverLog, DLOG-30-20-50, 451, 2020
IPC2002, VHPOP, DriverLog, DLOG-30-30-50, 468, 2540
IPC2002, VHPOP, DriverLog, DLOG-30-30-60, 540, 2270
IPC2002, VHPOP, DriverLog, DLOG-30-30-70, 580, 3290
IPC2002, VHPOP, DriverLog, DLOG-20-30-60, 622, 2190
IPC2002, VHPOP, DriverLog, DLOG-20-20-200, 725, 3130
IPC2002, VHPOP, DriverLog, DLOG-20-20-201, 736, 3320
IPC2002, VHPOP, DriverLog, DLOG-20-20-202, 821, 5570
IPC2002, VHPOP, DriverLog, DLOG-20-20-203, 757, 7240
IPC2002, VHPOP, DriverLog, DLOG-20-20-204, 601, 3170
IPC2002, VHPOP, DriverLog, DLOG-20-20-205, 772, 8710
IPC2002, VHPOP, DriverLog, DLOG-20-20-206, 1171, 19060
IPC2002, VHPOP, DriverLog, DLOG-20-20-207, 1592, 63750
IPC2002, VHPOP, DriverLog, DLOG-20-20-208, 2104, 81200
IPC2002, VHPOP, DriverLog, DLOG-20-20-209, 2442, 113050
IPC2002, VHPOP, DriverLog, DLOG-20-20-300, 2859, 2861680
IPC2002, VHPOP, DriverLog, DLOG-20-20-20, 217, 170
IPC2002, VHPOP, DriverLog, DLOG-20-20-30, 244, 130
IPC2002, VHPOP, DriverLog, DLOG-20-20-40, 317, 160
IPC2002, VHPOP, DriverLog, DLOG-30-20-40, 350, 150
IPC2002, VHPOP, DriverLog, DLOG-30-20-50, 404, 240
IPC2002, VHPOP, DriverLog, DLOG-30-30-50, 404, 230
IPC2002, VHPOP, DriverLog, DLOG-30-30-60, 475, 240
IPC2002, VHPOP, DriverLog, DLOG-30-30-70, 471, 280
IPC2002, VHPOP, DriverLog, DLOG-20-30-60, 450, 340
IPC2002, VHPOP, DriverLog, DLOG-20-20-200, 499, 560
IPC2002, VHPOP, DriverLog, DLOG-20-20-201, 543, 700
IPC2002, VHPOP, DriverLog, DLOG-20-20-202, 570, 1320
IPC2002, VHPOP, DriverLog, DLOG-20-20-203, 549, 1830
IPC2002, VHPOP, DriverLog, DLOG-20-20-204, 510, 1400
IPC2002, VHPOP, DriverLog, DLOG-20-20-205, 609, 2420
IPC2002, VHPOP, DriverLog, DLOG-20-20-206, 857, 3520
IPC2002, VHPOP, DriverLog, DLOG-20-20-207, 1086, 4030
IPC2002, VHPOP, DriverLog, DLOG-20-20-208, 1527, 8730
IPC2002, VHPOP, DriverLog, DLOG-20-20-209, 1787, 9500
IPC2002, VHPOP, DriverLog, DLOG-20-20-300, 2256, 11050
IPC2002, VHPOP, DriverLog, DLOG-20-20-20, 205, 60
IPC2002, VHPOP, DriverLog, DLOG-20-20-30, 255, 80
IPC2002, VHPOP, DriverLog, DLOG-20-20-40, 322, 110
IPC2002, VHPOP, DriverLog, DLOG-30-20-40, 314, 150
IPC2002, VHPOP, DriverLog, DLOG-30-20-50, 372, 180
IPC2002, VHPOP, DriverLog, DLOG-30-30-50, 393, 180
IPC2002, VHPOP, DriverLog, DLOG-30-30-60, 462, 180
IPC2002, VHPOP, DriverLog, DLOG-30-30-70, 460, 230
IPC2002, VHPOP, DriverLog, DLOG-20-30-60, 508, 560
IPC2002, VHPOP, DriverLog, DLOG-20-20-200, 543, 740
IPC2002, VHPOP, DriverLog, DLOG-20-20-201, 519, 190
IPC2002, VHPOP, DriverLog, DLOG-20-20-202, 579, 700
IPC2002, VHPOP, DriverLog, DLOG-20-20-203, 576, 1550
IPC2002, VHPOP, DriverLog, DLOG-20-20-204, 487, 580
IPC2002, VHPOP, DriverLog, DLOG-20-20-205, 623, 1250
IPC2002, VHPOP, DriverLog, DLOG-20-20-206, 963, 8480
IPC2002, VHPOP, DriverLog, DLOG-20-20-207, 1271, 14900
IPC2002, VHPOP, DriverLog, DLOG-20-20-208, 1493, 2840
IPC2002, VHPOP, DriverLog, DLOG-20-20-209, 1760, 3010
IPC2002, VHPOP, DriverLog, DLOG-20-20-300, 2113, 15520
IPC2002, FF.quality, FreeCell, FreeCell2-4, 10, 20
IPC2002, FF.quality, FreeCell, FreeCell3-4, 16, 60
IPC2002, FF.quality, FreeCell, FreeCell4-4, 19, 120
IPC2002, FF.quality, FreeCell, FreeCell5-4, 29, 250
IPC2002, FF.quality, FreeCell, FreeCell6-4, 36, 1110
IPC2002, FF.quality, FreeCell, FreeCell7-4, 44, 2670
IPC2002, FF.quality, FreeCell, FreeCell7-4, 46, 1980
IPC2002, FF.quality, FreeCell, FreeCell8-4, 48, 8960
IPC2002, FF.quality, FreeCell, FreeCell8-4, 55, 3290
IPC2002, FF.quality, FreeCell, FreeCell2-40, 69, 39870
IPC2002, FF.quality, FreeCell, FreeCell2-41, 69, 19090
IPC2002, FF.quality, FreeCell, FreeCell2-42, 54, 12960
IPC2002, FF.quality, FreeCell, FreeCell2-43, 79, 35340
IPC2002, FF.quality, FreeCell, FreeCell2-44, 75, 38170
IPC2002, FF.quality, FreeCell, FreeCell2-45, 73, 130670
IPC2002, FF.quality, FreeCell, FreeCell2-46, 72, 58210
IPC2002, FF.quality, FreeCell, FreeCell2-47, 72, 22110
IPC2002, FF.quality, FreeCell, FreeCell2-48, 98, 169810
IPC2002, FF.quality, FreeCell, FreeCell2-49, 139, 13912640
IPC2002, FF.speed, FreeCell, FreeCell2-4, 9, 20
IPC2002, FF.speed, FreeCell, FreeCell3-4, 17, 20
IPC2002, FF.speed, FreeCell, FreeCell4-4, 23, 40
IPC2002, FF.speed, FreeCell, FreeCell5-4, 33, 70
IPC2002, FF.speed, FreeCell, FreeCell6-4, 35, 130
IPC2002, FF.speed, FreeCell, FreeCell7-4, 39, 310
IPC2002, FF.speed, FreeCell, FreeCell7-4, 57, 560
IPC2002, FF.speed, FreeCell, FreeCell8-4, 59, 600
IPC2002, FF.speed, FreeCell, FreeCell8-4, 49, 1480
IPC2002, FF.speed, FreeCell, FreeCell2-40, 61, 1470
IPC2002, FF.speed, FreeCell, FreeCell2-41, 82, 3920
IPC2002, FF.speed, FreeCell, FreeCell2-42, 52, 580
IPC2002, FF.speed, FreeCell, FreeCell2-43, 77, 65010
IPC2002, FF.speed, FreeCell, FreeCell2-44, 69, 4100
IPC2002, FF.speed, FreeCell, FreeCell2-45, 76, 44350
IPC2002, FF.speed, FreeCell, FreeCell2-46, 71, 2980
IPC2002, FF.speed, FreeCell, FreeCell2-47, 81, 5660
IPC2002, FF.speed, FreeCell, FreeCell2-48, 105, 236450
IPC2002, FF.speed, FreeCell, FreeCell2-49, 129, 927620
IPC2002, FF.speed, FreeCell, FreeCell3-40, 156, 1711970
IPC2002, LPG, FreeCell, FreeCell2-4, 14, 10
IPC2002, LPG, FreeCell, FreeCell3-4, 23, 30
IPC2002, LPG, FreeCell, FreeCell4-4, 21, 50
IPC2002, LPG, FreeCell, FreeCell5-4, 43, 110
IPC2002, LPG, FreeCell, FreeCell6-4, 50, 440
IPC2002, LPG, FreeCell, FreeCell7-4, 50, 1050
IPC2002, LPG, FreeCell, FreeCell7-4, 63, 4660
IPC2002, LPG, FreeCell, FreeCell8-4, 62, 1330
IPC2002, LPG, FreeCell, FreeCell8-4, 58, 1810
IPC2002, LPG, FreeCell, FreeCell2-40, 61, 2680
IPC2002, LPG, FreeCell, FreeCell2-41, 81, 4250
IPC2002, LPG, FreeCell, FreeCell2-42, 70, 4470
IPC2002, LPG, FreeCell, FreeCell2-43, 81, 17120
IPC2002, LPG, FreeCell, FreeCell2-44, 81, 14620
IPC2002, LPG, FreeCell, FreeCell2-45, 91, 22320
IPC2002, LPG, FreeCell, FreeCell2-46, 90, 26060
IPC2002, LPG, FreeCell, FreeCell2-47, 137, 43320
IPC2002, LPG, FreeCell, FreeCell3-40, 149, 93140
IPC2002, LPG.quality, FreeCell, FreeCell2-4, 14, 10
IPC2002, LPG.quality, FreeCell, FreeCell3-4, 23, 30
IPC2002, LPG.quality, FreeCell, FreeCell4-4, 21, 50
IPC2002, LPG.quality, FreeCell, FreeCell5-4, 43, 110
IPC2002, LPG.quality, FreeCell, FreeCell6-4, 50, 440
IPC2002, LPG.quality, FreeCell, FreeCell7-4, 50, 1050
IPC2002, LPG.quality, FreeCell, FreeCell7-4, 63, 4660
IPC2002, LPG.quality, FreeCell, FreeCell8-4, 62, 1330
IPC2002, LPG.quality, FreeCell, FreeCell8-4, 58, 1810
IPC2002, LPG.quality, FreeCell, FreeCell2-40, 61, 2680
IPC2002, LPG.quality, FreeCell, FreeCell2-41, 81, 4250
IPC2002, LPG.quality, FreeCell, FreeCell2-42, 70, 4470
IPC2002, LPG.quality, FreeCell, FreeCell2-43, 81, 17120
IPC2002, LPG.quality, FreeCell, FreeCell2-44, 81, 14620
IPC2002, LPG.quality, FreeCell, FreeCell2-45, 91, 22320
IPC2002, LPG.quality, FreeCell, FreeCell2-46, 90, 26060
IPC2002, LPG.quality, FreeCell, FreeCell2-47, 137, 43320
IPC2002, LPG.quality, FreeCell, FreeCell3-40, 149, 93140
IPC2002, LPG.speed, FreeCell, FreeCell2-4, 14, 10
IPC2002, LPG.speed, FreeCell, FreeCell3-4, 23, 30
IPC2002, LPG.speed, FreeCell, FreeCell4-4, 21, 50
IPC2002, LPG.speed, FreeCell, FreeCell5-4, 43, 110
IPC2002, LPG.speed, FreeCell, FreeCell6-4, 50, 440
IPC2002, LPG.speed, FreeCell, FreeCell7-4, 50, 1050
IPC2002, LPG.speed, FreeCell, FreeCell7-4, 63, 4660
IPC2002, LPG.speed, FreeCell, FreeCell8-4, 62, 1330
IPC2002, LPG.speed, FreeCell, FreeCell8-4, 58, 1810
IPC2002, LPG.speed, FreeCell, FreeCell2-40, 61, 2680
IPC2002, LPG.speed, FreeCell, FreeCell2-41, 81, 4250
IPC2002, LPG.speed, FreeCell, FreeCell2-42, 70, 4470
IPC2002, LPG.speed, FreeCell, FreeCell2-43, 81, 17120
IPC2002, LPG.speed, FreeCell, FreeCell2-44, 81, 14620
IPC2002, LPG.speed, FreeCell, FreeCell2-45, 91, 22320
IPC2002, LPG.speed, FreeCell, FreeCell2-46, 90, 26060
IPC2002, LPG.speed, FreeCell, FreeCell2-47, 137, 43320
IPC2002, LPG.speed, FreeCell, FreeCell3-40, 149, 93140
IPC2002, MIPS, FreeCell, FreeCell2-4, 12, 59
IPC2002, MIPS, FreeCell, FreeCell3-4, 20, 100
IPC2002, MIPS, FreeCell, FreeCell4-4, 23, 140
IPC2002, MIPS, FreeCell, FreeCell5-4, 37, 440
IPC2002, MIPS, FreeCell, FreeCell6-4, 49, 1409
IPC2002, MIPS, FreeCell, FreeCell7-4, 54, 4150
IPC2002, MIPS, FreeCell, FreeCell7-4, 60, 6860
IPC2002, MIPS, FreeCell, FreeCell8-4, 77, 55890
IPC2002, MIPS, FreeCell, FreeCell8-4, 67, 16820
IPC2002, MIPS, FreeCell, FreeCell2-40, 80, 56390
IPC2002, MIPS, FreeCell, FreeCell2-41, 96, 150050
IPC2002, MIPS, FreeCell, FreeCell2-42, 68, 15480
IPC2002, MIPS, FreeCell, FreeCell2-43, 105, 139449
IPC2002, MIPS, FreeCell, FreeCell2-44, 91, 70819
IPC2002, MIPS, FreeCell, FreeCell2-45, 107, 303860
IPC2002, MIPS, FreeCell, FreeCell2-46, 104, 1772000
IPC2002, MIPS, FreeCell, FreeCell2-47, 113, 50979
IPC2002, MIPS, FreeCell, FreeCell2-48, 123, 430230
IPC2002, MIPS, FreeCell, FreeCell3-40, 125, 7204
IPC2002, Simplanner, FreeCell, FreeCell2-4, 10, 9
IPC2002, Simplanner, FreeCell, FreeCell3-4, 18, 110
IPC2002, Simplanner, FreeCell, FreeCell4-4, 21, 239
IPC2002, Simplanner, FreeCell, FreeCell5-4, 36, 880
IPC2002, Simplanner, FreeCell, FreeCell6-4, 41, 4130
IPC2002, Simplanner, FreeCell, FreeCell7-4, 43, 12789
IPC2002, Simplanner, FreeCell, FreeCell8-4, 109, 72130
IPC2002, Simplanner, FreeCell, FreeCell8-4, 58, 26539
IPC2002, Simplanner, FreeCell, FreeCell2-40, 68, 58560
IPC2002, Simplanner, FreeCell, FreeCell2-43, 81, 137059
IPC2002, Simplanner, FreeCell, FreeCell2-44, 86, 144309
IPC2002, Simplanner, FreeCell, FreeCell2-46, 75, 229560
IPC2002, Stella, FreeCell, FreeCell2-4, 10, 890
IPC2002, Stella, FreeCell, FreeCell3-4, 17, 1250
IPC2002, Stella, FreeCell, FreeCell4-4, 19, 669
IPC2002, Stella, FreeCell, FreeCell5-4, 40, 8300
IPC2002, VHPOP, FreeCell, FreeCell2-4, 11, 15680
IPC2002, FF.quality, Rovers, roverprob1234, 10, 10
IPC2002, FF.quality, Rovers, roverprob4213, 8, 10
IPC2002, FF.quality, Rovers, roverprob3726, 13, 10
IPC2002, FF.quality, Rovers, roverprob6232, 8, 10
IPC2002, FF.quality, Rovers, roverprob2435, 22, 30
IPC2002, FF.quality, Rovers, roverprob2312, 37, 30
IPC2002, FF.quality, Rovers, roverprob4123, 18, 20
IPC2002, FF.quality, Rovers, roverprob1423, 26, 60
IPC2002, FF.quality, Rovers, roverprob4132, 34, 260
IPC2002, FF.quality, Rovers, roverprob12340, 35, 110
IPC2002, FF.quality, Rovers, roverprob12341, 34, 390
IPC2002, FF.quality, Rovers, roverprob12342, 19, 50
IPC2002, FF.quality, Rovers, roverprob12343, 46, 560
IPC2002, FF.quality, Rovers, roverprob12344, 28, 120
IPC2002, FF.quality, Rovers, roverprob12345, 43, 1490
IPC2002, FF.quality, Rovers, roverprob12346, 43, 290
IPC2002, FF.quality, Rovers, roverprob12347, 49, 3950
IPC2002, FF.quality, Rovers, roverprob12348, 46, 24270
IPC2002, FF.quality, Rovers, roverprob12349, 79, 497850
IPC2002, FF.speed, Rovers, roverprob1234, 10, 10
IPC2002, FF.speed, Rovers, roverprob4213, 8, 10
IPC2002, FF.speed, Rovers, roverprob3726, 13, 10
IPC2002, FF.speed, Rovers, roverprob6232, 8, 10
IPC2002, FF.speed, Rovers, roverprob2435, 22, 0
IPC2002, FF.speed, Rovers, roverprob2312, 38, 0
IPC2002, FF.speed, Rovers, roverprob4123, 18, 0
IPC2002, FF.speed, Rovers, roverprob1423, 28, 10
IPC2002, FF.speed, Rovers, roverprob4132, 33, 20
IPC2002, FF.speed, Rovers, roverprob12340, 37, 40
IPC2002, FF.speed, Rovers, roverprob12341, 37, 20
IPC2002, FF.speed, Rovers, roverprob12342, 19, 10
IPC2002, FF.speed, Rovers, roverprob12343, 46, 60
IPC2002, FF.speed, Rovers, roverprob12344, 28, 20
IPC2002, FF.speed, Rovers, roverprob12345, 42, 90
IPC2002, FF.speed, Rovers, roverprob12346, 46, 90
IPC2002, FF.speed, Rovers, roverprob12347, 49, 140
IPC2002, FF.speed, Rovers, roverprob12348, 42, 160
IPC2002, FF.speed, Rovers, roverprob12349, 74, 1290
IPC2002, FF.speed, Rovers, roverprob42130, 96, 4220
IPC2002, LPG, Rovers, roverprob1234, 11, 20
IPC2002, LPG, Rovers, roverprob4213, 9, 10
IPC2002, LPG, Rovers, roverprob6232, 11, 0
IPC2002, LPG, Rovers, roverprob2435, 24, 40
IPC2002, LPG, Rovers, roverprob1423, 30, 780
IPC2002, LPG, Rovers, roverprob12342, 22, 110
IPC2002, LPG, Rovers, roverprob12344, 34, 120
IPC2002, LPG, Rovers, roverprob12345, 44, 70
IPC2002, LPG, Rovers, roverprob12346, 45, 100
IPC2002, LPG, Rovers, roverprob12347, 55, 760
IPC2002, LPG, Rovers, roverprob12348, 46, 2330
IPC2002, LPG, Rovers, roverprob42130, 98, 800
IPC2002, LPG.quality, Rovers, roverprob1234, 11, 10
IPC2002, LPG.quality, Rovers, roverprob4213, 9, 0
IPC2002, LPG.quality, Rovers, roverprob6232, 11, 0
IPC2002, LPG.quality, Rovers, roverprob2435, 24, 40
IPC2002, LPG.quality, Rovers, roverprob1423, 29, 6790
IPC2002, LPG.quality, Rovers, roverprob12342, 21, 3700
IPC2002, LPG.quality, Rovers, roverprob12344, 33, 3110
IPC2002, LPG.quality, Rovers, roverprob12345, 43, 60
IPC2002, LPG.quality, Rovers, roverprob12346, 44, 6320
IPC2002, LPG.quality, Rovers, roverprob12347, 50, 43490
IPC2002, LPG.quality, Rovers, roverprob12348, 45, 71420
IPC2002, LPG.quality, Rovers, roverprob42130, 92, 105030
IPC2002, LPG.speed, Rovers, roverprob1234, 11, 10
IPC2002, LPG.speed, Rovers, roverprob4213, 9, 0
IPC2002, LPG.speed, Rovers, roverprob6232, 11, 0
IPC2002, LPG.speed, Rovers, roverprob2435, 26, 20
IPC2002, LPG.speed, Rovers, roverprob1423, 34, 30
IPC2002, LPG.speed, Rovers, roverprob12342, 26, 30
IPC2002, LPG.speed, Rovers, roverprob12344, 38, 30
IPC2002, LPG.speed, Rovers, roverprob12345, 44, 70
IPC2002, LPG.speed, Rovers, roverprob12346, 47, 60
IPC2002, LPG.speed, Rovers, roverprob12347, 57, 120
IPC2002, LPG.speed, Rovers, roverprob12348, 49, 180
IPC2002, LPG.speed, Rovers, roverprob42130, 98, 800
IPC2002, MIPS, Rovers, roverprob1234, 18, 59
IPC2002, MIPS, Rovers, roverprob4213, 9, 29
IPC2002, MIPS, Rovers, roverprob3726, 12, 29
IPC2002, MIPS, Rovers, roverprob6232, 8, 29
IPC2002, MIPS, Rovers, roverprob2435, 24, 40
IPC2002, MIPS, Rovers, roverprob2312, 39, 89
IPC2002, MIPS, Rovers, roverprob4123, 18, 40
IPC2002, MIPS, Rovers, roverprob1423, 33, 349
IPC2002, MIPS, Rovers, roverprob4132, 36, 17230
IPC2002, MIPS, Rovers, roverprob12340, 41, 149
IPC2002, MIPS, Rovers, roverprob12343, 53, 52450
IPC2002, MIPS, Rovers, roverprob12345, 51, 17969
IPC2002, MIPS.plain, Rovers, roverprob1234, 18, 70
IPC2002, MIPS.plain, Rovers, roverprob4213, 8, 29
IPC2002, MIPS.plain, Rovers, roverprob3726, 12, 40
IPC2002, MIPS.plain, Rovers, roverprob6232, 8, 20
IPC2002, MIPS.plain, Rovers, roverprob2435, 23, 50
IPC2002, MIPS.plain, Rovers, roverprob2312, 40, 149
IPC2002, MIPS.plain, Rovers, roverprob4123, 18, 40
IPC2002, MIPS.plain, Rovers, roverprob1423, 33, 939
IPC2002, MIPS.plain, Rovers, roverprob4132, 36, 45619
IPC2002, MIPS.plain, Rovers, roverprob12340, 41, 429
IPC2002, MIPS.plain, Rovers, roverprob12343, 55, 154719
IPC2002, SHOP2, Rovers, roverprob1234, 10, 30
IPC2002, SHOP2, Rovers, roverprob4213, 8, 20
IPC2002, SHOP2, Rovers, roverprob3726, 12, 30
IPC2002, SHOP2, Rovers, roverprob6232, 10, 20
IPC2002, SHOP2, Rovers, roverprob2435, 23, 110
IPC2002, SHOP2, Rovers, roverprob2312, 37, 200
IPC2002, SHOP2, Rovers, roverprob4123, 18, 110
IPC2002, SHOP2, Rovers, roverprob1423, 30, 240
IPC2002, SHOP2, Rovers, roverprob4132, 36, 270
IPC2002, SHOP2, Rovers, roverprob12340, 36, 410
IPC2002, SHOP2, Rovers, roverprob12341, 37, 270
IPC2002, SHOP2, Rovers, roverprob12342, 26, 250
IPC2002, SHOP2, Rovers, roverprob12343, 50, 670
IPC2002, SHOP2, Rovers, roverprob12344, 36, 490
IPC2002, SHOP2, Rovers, roverprob12345, 45, 470
IPC2002, SHOP2, Rovers, roverprob12346, 48, 600
IPC2002, SHOP2, Rovers, roverprob12347, 56, 1470
IPC2002, SHOP2, Rovers, roverprob12348, 53, 2340
IPC2002, SHOP2, Rovers, roverprob12349, 83, 5210
IPC2002, SHOP2, Rovers, roverprob42130, 104, 7080
IPC2002, Simplanner, Rovers, roverprob6232, 11, 9
IPC2002, Simplanner, Rovers, roverprob2435, 24, 19
IPC2002, Simplanner, Rovers, roverprob12342, 23, 39
IPC2002, Simplanner, Rovers, roverprob12344, 37, 129
IPC2002, Simplanner, Rovers, roverprob12345, 53, 160
IPC2002, Simplanner, Rovers, roverprob12346, 56, 160
IPC2002, Simplanner, Rovers, roverprob12347, 70, 430
IPC2002, Simplanner, Rovers, roverprob12348, 60, 460
IPC2002, Simplanner, Rovers, roverprob42130, 101, 11109
IPC2002, TALPlanner, Rovers, roverprob1234, 10, 50
IPC2002, TALPlanner, Rovers, roverprob4213, 8, 50
IPC2002, TALPlanner, Rovers, roverprob3726, 14, 30
IPC2002, TALPlanner, Rovers, roverprob6232, 9, 60
IPC2002, TALPlanner, Rovers, roverprob2435, 22, 60
IPC2002, TALPlanner, Rovers, roverprob2312, 57, 70
IPC2002, TALPlanner, Rovers, roverprob4123, 22, 50
IPC2002, TALPlanner, Rovers, roverprob1423, 34, 40
IPC2002, TALPlanner, Rovers, roverprob4132, 43, 70
IPC2002, TALPlanner, Rovers, roverprob12340, 49, 40
IPC2002, TALPlanner, Rovers, roverprob12341, 61, 70
IPC2002, TALPlanner, Rovers, roverprob12342, 27, 40
IPC2002, TALPlanner, Rovers, roverprob12343, 55, 40
IPC2002, TALPlanner, Rovers, roverprob12344, 42, 30
IPC2002, TALPlanner, Rovers, roverprob12345, 55, 30
IPC2002, TALPlanner, Rovers, roverprob12346, 61, 40
IPC2002, TALPlanner, Rovers, roverprob12347, 108, 90
IPC2002, TALPlanner, Rovers, roverprob12348, 82, 70
IPC2002, TALPlanner, Rovers, roverprob12349, 115, 120
IPC2002, TALPlanner, Rovers, roverprob42130, 124, 110
IPC2002, TLPlan, Rovers, roverprob1234, 11, 10
IPC2002, TLPlan, Rovers, roverprob4213, 9, 10
IPC2002, TLPlan, Rovers, roverprob3726, 15, 10
IPC2002, TLPlan, Rovers, roverprob6232, 10, 10
IPC2002, TLPlan, Rovers, roverprob2435, 24, 10
IPC2002, TLPlan, Rovers, roverprob2312, 39, 30
IPC2002, TLPlan, Rovers, roverprob4123, 21, 20
IPC2002, TLPlan, Rovers, roverprob1423, 29, 20
IPC2002, TLPlan, Rovers, roverprob4132, 35, 40
IPC2002, TLPlan, Rovers, roverprob12340, 39, 40
IPC2002, TLPlan, Rovers, roverprob12341, 36, 40
IPC2002, TLPlan, Rovers, roverprob12342, 22, 30
IPC2002, TLPlan, Rovers, roverprob12343, 49, 60
IPC2002, TLPlan, Rovers, roverprob12344, 32, 40
IPC2002, TLPlan, Rovers, roverprob12345, 44, 50
IPC2002, TLPlan, Rovers, roverprob12346, 45, 60
