"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist"
"1757","IPC2000","ff","schedule","schedule-11-0",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1765","IPC2000","ff","schedule","schedule-12-0",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1767","IPC2000","ff","schedule","schedule-12-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1773","IPC2000","ff","schedule","schedule-13-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1775","IPC2000","ff","schedule","schedule-13-2",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1786","IPC2000","ff","schedule","schedule-12-2",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1790","IPC2000","ff","schedule","schedule-14-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1794","IPC2000","ff","schedule","schedule-15-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1795","IPC2000","ff","schedule","schedule-15-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1796","IPC2000","ff","schedule","schedule-15-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1804","IPC2000","ff","schedule","schedule-14-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1807","IPC2000","ff","schedule","schedule-14-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1813","IPC2000","ff","schedule","schedule-16-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1814","IPC2000","ff","schedule","schedule-17-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1815","IPC2000","ff","schedule","schedule-17-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1816","IPC2000","ff","schedule","schedule-17-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1822","IPC2000","ff","schedule","schedule-16-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1825","IPC2000","ff","schedule","schedule-16-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1827","IPC2000","ff","schedule","schedule-18-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1828","IPC2000","ff","schedule","schedule-18-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1835","IPC2000","ff","schedule","schedule-19-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1836","IPC2000","ff","schedule","schedule-19-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1837","IPC2000","ff","schedule","schedule-19-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1843","IPC2000","ff","schedule","schedule-18-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1848","IPC2000","ff","schedule","schedule-20-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1853","IPC2000","ff","schedule","schedule-20-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1855","IPC2000","ff","schedule","schedule-2-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1858","IPC2000","ff","schedule","schedule-21-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1859","IPC2000","ff","schedule","schedule-21-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1860","IPC2000","ff","schedule","schedule-21-2",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1867","IPC2000","ff","schedule","schedule-2-0",2,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1871","IPC2000","ff","schedule","schedule-20-1",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1872","IPC2000","ff","schedule","schedule-22-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1873","IPC2000","ff","schedule","schedule-22-0",0,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1876","IPC2000","ff","schedule","schedule-22-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1880","IPC2000","ff","schedule","schedule-23-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1881","IPC2000","ff","schedule","schedule-23-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1885","IPC2000","ff","schedule","schedule-23-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1886","IPC2000","ff","schedule","schedule-2-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1892","IPC2000","ff","schedule","schedule-24-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1893","IPC2000","ff","schedule","schedule-24-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1903","IPC2000","ff","schedule","schedule-25-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1906","IPC2000","ff","schedule","schedule-25-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1908","IPC2000","ff","schedule","schedule-25-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1911","IPC2000","ff","schedule","schedule-24-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1921","IPC2000","ff","schedule","schedule-27-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1922","IPC2000","ff","schedule","schedule-27-1",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1923","IPC2000","ff","schedule","schedule-26-2",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
"1924","IPC2000","ff","schedule","schedule-26-0",1,"D","Time","D^-9vTime^-3",0.588971736123686,-0.00621466892431879
