"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"553","IPC1998","stan","mystery","strips-mysty-x-26",0,"D","Time","D^10vTime^-0.9",0.553172532300465,0,0,0,0.000101398599105157,0,2
"554","IPC1998","hsp","mystery","strips-mysty-x-26",0,"D","Time","D^10vTime^-0.9",0.577160499571101,0,0.605289859892541,0,0.00233001049720114,0,2
"555","IPC1998","blackbox","mystery","strips-mysty-x-26",0,"D","Time","D^10vTime^-0.9",0.6138112917873,0,0.710970639850218,0,0.0106079381872309,0,2
"556","IPC1998","ipp","mystery","strips-mysty-x-26",0,"D","Time","D^10vTime^-0.9",0.503367594154083,0,0,0,3.08211234516848e-05,0,0
"561","IPC1998","stan","mystery","strips-mysty-x-28",0,"D","Time","D^10vTime^-0.9",0.553172532300465,0,0,0,0.000669156608555982,0,2
"562","IPC1998","hsp","mystery","strips-mysty-x-28",0,"D","Time","D^10vTime^-0.9",0.577160499571101,0,0.590340971516412,0,0.000575922573458532,0,2
"563","IPC1998","blackbox","mystery","strips-mysty-x-28",0,"D","Time","D^10vTime^-0.9",0.6138112917873,0,0.595044917462835,0,0.000911584830904374,0,2
"564","IPC1998","ipp","mystery","strips-mysty-x-28",0,"D","Time","D^10vTime^-0.9",0.503367594154083,0,0,0,3.5723161591495e-06,0,0
"565","IPC1998","blackbox","mystery","strips-mysty-x-29",0,"D","Time","D^10vTime^-0.9",0.6138112917873,0,0.568876957574783,0,0.000500012663413455,0,2
"566","IPC1998","ipp","mystery","strips-mysty-x-29",0,"D","Time","D^10vTime^-0.9",0.503367594154083,0,0,0,8.5698086193553e-05,0,0
"567","IPC1998","hsp","mystery","strips-mysty-x-29",0,"D","Time","D^10vTime^-0.9",0.577160499571101,0,0.567333226749062,0,0.000396876378612218,0,2
"568","IPC1998","stan","mystery","strips-mysty-x-29",0,"D","Time","D^10vTime^-0.9",0.553172532300465,0,0,0,3.49302711825161e-05,0,2
"569","IPC1998","blackbox","mystery","strips-mysty-x-3",0,"D","Time","D^10vTime^-0.9",0.6138112917873,0,0.39259384224405,0,0.000931556656754122,0,0
"570","IPC1998","stan","mystery","strips-mysty-x-3",0,"D","Time","D^10vTime^-0.9",0.553172532300465,0,0,0,0.00383135506072352,0,0
"571","IPC1998","ipp","mystery","strips-mysty-x-3",0,"D","Time","D^10vTime^-0.9",0.503367594154083,0,0,0,0.00475683396252652,0,0
"572","IPC1998","hsp","mystery","strips-mysty-x-3",0,"D","Time","D^10vTime^-0.9",0.577160499571101,0,0.391847778269594,0,0.000903111287159441,0,0
"601","IPC2000","hsp2","blocks","BLOCKS-10-0",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,1.82511868637295,0,0.00902714036937529,0,0
"602","IPC2000","blackbox","blocks","BLOCKS-10-0",0,"D","Time","D^10vTime^-0.9",0.949737209653632,0,1.84333443777566,0,0.0301724660071842,0,2
"603","IPC2000","stan","blocks","BLOCKS-10-0",1,"D","Time","D^10vTime^-0.9",0.15068899985342,0.000386489817964427,3.01901327260931,0,0.266027879746119,1,0
"605","IPC2000","tokenplan","blocks","BLOCKS-10-0",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,2.60579228119951,0,1.91384807531474e-07,0,2
"606","IPC2000","mips","blocks","BLOCKS-10-0",2,"D","Time","D^10vTime^-0.9",0.949586539792804,535.322007323789,0,0,0.03766895978785,0,2
"607","IPC2000","ipp","blocks","BLOCKS-10-0",1,"D","Time","D^10vTime^-0.9",0.872111172723525,-7.28408567867731,4.05394379615061,1,2.40254572474207,1,0
"610","IPC2000","ff","blocks","BLOCKS-10-0",2,"D","Time","D^10vTime^-0.9",0.322529529653674,0.870642202036613,2.25656348768341,0,0.0647583890153315,0,2
"612","IPC2000","system-r","blocks","BLOCKS-10-0",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.511591612583553,0,0.00152927624303128,0,0
"614","IPC2000","mips","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.949586539792804,485.322007323804,0,0,0.0915080952415946,0,2
"615","IPC2000","ff","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.322529529653674,3.27119971159804,2.49006465182741,0,0.126648499617051,0,2
"617","IPC2000","stan","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.15068899985342,9.70804941853919,3.32326981493973,1,0.312169436203459,1,2
"618","IPC2000","hsp2","blocks","BLOCKS-10-1",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,1.92277029303095,0,0.01414523183055,0,2
"619","IPC2000","altalt","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.487364423123487,-4.19893026224073,4.12346445036148,1,2.49928544476938,1,2
"620","IPC2000","system-r","blocks","BLOCKS-10-1",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.511749086360973,0,0.00153019879529734,0,0
"621","IPC2000","ipp","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.872111172723525,-0.439633024351245,2.73509997655527,0,0.253567763759762,0,2
"622","IPC2000","blackbox","blocks","BLOCKS-10-1",2,"D","Time","D^10vTime^-0.9",0.949737209653632,-6.22920999150268,2.58933499596813,0,0.430118334380289,1,2
"626","IPC2000","stan","blocks","BLOCKS-10-2",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.904922980424056,0,0.000356225898734076,0,2
"627","IPC2000","blackbox","blocks","BLOCKS-10-2",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-2.05092644364343,1.26551330462809,0,0.0234298515973138,0,0
"628","IPC2000","hsp2","blocks","BLOCKS-10-2",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,1.07767368428625,0,0.00215374076355166,0,2
"630","IPC2000","tokenplan","blocks","BLOCKS-10-2",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,2.88480526383506,0,0.00286142792560865,0,2
"631","IPC2000","ipp","blocks","BLOCKS-10-2",2,"D","Time","D^10vTime^-0.9",0.872111172723525,-0.827525473499499,1.03919466729633,0,0.0165227715399344,0,2
"632","IPC2000","system-r","blocks","BLOCKS-10-2",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.476047145405668,0,0.000941099446499632,0,0
"633","IPC2000","ff","blocks","BLOCKS-10-2",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1,1.65301702249935,0,0.0754251980079736,0,0
"635","IPC2000","mips","blocks","BLOCKS-10-2",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00269568005230546,0,2
"637","IPC2000","mips","blocks","BLOCKS-11-0",2,"D","Time","D^10vTime^-0.9",0.949586539792804,635.322007324062,0,0,0.00457972001702127,0,2
"638","IPC2000","hsp2","blocks","BLOCKS-11-0",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,1.10179657885296,0,0.00226828129916226,0,2
"639","IPC2000","stan","blocks","BLOCKS-11-0",1,"D","Time","D^10vTime^-0.9",0.15068899985342,0.955981384298856,2.08114852402697,0,0.102055693944402,0,0
"640","IPC2000","ipp","blocks","BLOCKS-11-0",2,"D","Time","D^10vTime^-0.9",0.872111172723525,-0.422551577306493,1.00713250105419,0,0.0128840340620041,0,2
"642","IPC2000","system-r","blocks","BLOCKS-11-0",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.492138733743575,0,0.0012123464418755,0,0
"643","IPC2000","ff","blocks","BLOCKS-11-0",0,"D","Time","D^10vTime^-0.9",0.322529529653674,0,0.956868663107561,0,0.0030642555820372,0,0
"645","IPC2000","blackbox","blocks","BLOCKS-11-0",0,"D","Time","D^10vTime^-0.9",0.949737209653632,0,1.18414166295854,0,0.0112221655833587,0,0
"646","IPC2000","grt","blocks","BLOCKS-11-0",2,"D","Time","D^10vTime^-0.9",0.280795891920215,-68.5095892875365,4.61184235201904,1,3.8207996707803,1,2
"661","IPC2000","tokenplan","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.998780521432075,0,0.00073391216219587,0,0
"662","IPC2000","ipp","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.772438498509929,0,0.00681533115207017,0,0
"664","IPC2000","hsp2","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.994450892600153,0,0.0050777163390572,0,2
"665","IPC2000","stan","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.70326210850725,0,2.05873554965244e-05,0,2
"667","IPC2000","blackbox","blocks","BLOCKS-11-2",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-13.575982085164,1.43570431189093,0,0.0507539772490493,0,0
"668","IPC2000","ff","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.322529529653674,0,0.829149218517616,0,0.00544243929041746,0,0
"669","IPC2000","system-r","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.475475035697512,0,0.000938602785523185,0,0
"670","IPC2000","mips","blocks","BLOCKS-11-2",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,0.00100864297022152,0,2
"673","IPC2000","tokenplan","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,1.03427983984634,0,0.0006316427669092,0,0
"675","IPC2000","blackbox","blocks","BLOCKS-12-0",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-27.6823877994368,1.48459901357486,0,0.0569269582627902,0,0
"677","IPC2000","hsp2","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.801407634275566,0,0.00342113782718951,0,0
"678","IPC2000","stan","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.446582795822824,0,7.06766212352113e-05,0,2
"679","IPC2000","system-r","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.436437596803653,0,0.000329955997322374,0,0
"680","IPC2000","ff","blocks","BLOCKS-12-0",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1,0.751291385819136,0,0.00833903951571234,0,0
"681","IPC2000","mips","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,1.46406947537045e-05,0,2
"683","IPC2000","ipp","blocks","BLOCKS-12-0",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.380181793781728,0,0.000438939176604177,0,2
"684","IPC2000","altalt","blocks","BLOCKS-12-0",1,"D","Time","D^10vTime^-0.9",0.487364423123487,-62.4881433067433,4.55678592904259,1,4.56167074969725,1,0
"685","IPC2000","hsp2","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.949762562945727,0,0.755773585816981,0,0.00528920673478747,0,2
"687","IPC2000","tokenplan","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.115849859438573,0,0.815051376406495,0,0.000463587168679482,0,0
"688","IPC2000","stan","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.15068899985342,0,0.416491531293953,0,0.00113202281631133,0,0
"689","IPC2000","mips","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.949586539792804,0,0,0,2.44119505449634e-05,0,2
"690","IPC2000","ipp","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.872111172723525,0,0.498739385307099,0,0.00406817097796869,0,2
"693","IPC2000","system-r","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.44658201428001,0,0.000495040747725506,0,0
"694","IPC2000","blackbox","blocks","BLOCKS-12-1",1,"D","Time","D^10vTime^-0.9",0.949737209653632,-3.63915395733619,0.934820471198512,0,0.0140322760655573,0,0
"695","IPC2000","ff","blocks","BLOCKS-12-1",1,"D","Time","D^10vTime^-0.9",0.322529529653674,-1,0.750557993286333,0,0.00983524423843568,0,0
"696","IPC2000","altalt","blocks","BLOCKS-12-1",0,"D","Time","D^10vTime^-0.9",0.487364423123487,0,0.804982226894318,0,0.00428018438195923,0,0
"988","IPC2000","altalt","blocks","BLOCKS-4-0",2,"D","Time","D^10vTime^-0.9",0.487364423123487,-3.45848834838884,1.30637146498389,0,0.0325353756497832,0,2
"989","IPC2000","bddplan","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.881101022004791,0,1.62780246147583,0,0.0317253048330337,0,0
"990","IPC2000","system-r","blocks","BLOCKS-4-0",0,"D","Time","D^10vTime^-0.9",0.209653176926743,0,0.42511496409757,0,0.000192236288150982,0,0
