"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"255","IPC1998","blackbox","movie","strips-movie-x-16",0,"D","Time","D^9vTime^0.4",0.84440350776726,0,0.835739181508325,0,0.000785550554968079,0,2
"256","IPC1998","hsp","movie","strips-movie-x-16",2,"D","Time","D^9vTime^0.4",0.427294803533458,-842.074215842949,1.14656957719214,0,0.0137109239837409,0,2
"257","IPC1998","ipp","movie","strips-movie-x-17",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.77680804667912,0,3.84134439743448e-05,0,0
"258","IPC1998","blackbox","movie","strips-movie-x-17",0,"D","Time","D^9vTime^0.4",0.84440350776726,0,0.860062631605358,0,0.00130607850991064,0,2
"259","IPC1998","hsp","movie","strips-movie-x-17",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,0.875815832414627,0,9.46842686508505e-05,0,0
"260","IPC1998","stan","movie","strips-movie-x-17",2,"D","Time","D^9vTime^0.4",0.812888386475125,-18.4444280100742,1.63870407788133,0,0.0345711494037223,0,2
"261","IPC1998","ipp","movie","strips-movie-x-18",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.784674307037089,0,6.77430273232849e-05,0,0
"262","IPC1998","stan","movie","strips-movie-x-18",1,"D","Time","D^9vTime^0.4",0.812888386475125,-0.751229975708092,0.781126739779239,0,0.0020379509800445,0,0
"263","IPC1998","hsp","movie","strips-movie-x-18",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,0.893923479869842,0,0.000270673887294616,0,0
"264","IPC1998","blackbox","movie","strips-movie-x-18",1,"D","Time","D^9vTime^0.4",0.84440350776726,47.9669166572208,1.75008366024609,0,0.0364480891508977,0,0
"265","IPC1998","ipp","movie","strips-movie-x-19",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.792268051026266,0,0.000102976796381874,0,0
"266","IPC1998","stan","movie","strips-movie-x-19",1,"D","Time","D^9vTime^0.4",0.812888386475125,-2.92957576621305,0.825848338599939,0,0.00321837114863265,0,0
"267","IPC1998","hsp","movie","strips-movie-x-19",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,0.907582466585095,0,0.000325304612138758,0,0
"268","IPC1998","blackbox","movie","strips-movie-x-19",2,"D","Time","D^9vTime^0.4",0.84440350776726,1.63910997108643,0.886233897788006,0,0.00192891774034059,0,2
"269","IPC1998","hsp","movie","strips-movie-x-2",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,0.924699422368029,0,0.000528960456741721,0,0
"270","IPC1998","ipp","movie","strips-movie-x-2",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.799591035789706,0,0.000143028884644162,0,0
"271","IPC1998","stan","movie","strips-movie-x-2",1,"D","Time","D^9vTime^0.4",0.812888386475125,-6.09385063581801,0.895264812070706,0,0.00525104849014452,0,0
"272","IPC1998","blackbox","movie","strips-movie-x-2",2,"D","Time","D^9vTime^0.4",0.84440350776726,4.42048235379971,0.91370582252063,0,0.00264122569133663,0,2
"273","IPC1998","hsp","movie","strips-movie-x-20",1,"D","Time","D^9vTime^0.4",0.427294803533458,-319.670928259911,1.04432163640381,0,0.00477883832377242,0,0
"274","IPC1998","blackbox","movie","strips-movie-x-20",2,"D","Time","D^9vTime^0.4",0.84440350776726,7.1412229328588,0.942051132620574,0,0.00343196790671851,0,2
"275","IPC1998","ipp","movie","strips-movie-x-20",0,"D","Time","D^9vTime^0.4",0.816889806428509,0,0.806648260419175,0,0.000186999637304892,0,0
"276","IPC1998","stan","movie","strips-movie-x-20",1,"D","Time","D^9vTime^0.4",0.812888386475125,-9.24565504999295,0.967735462402538,0,0.00757597443571777,0,0
"277","IPC1998","hsp","movie","strips-movie-x-21",0,"D","Time","D^9vTime^0.4",0.427294803533458,0,0.972684028663115,0,0.00156071592670297,0,0
"278","IPC1998","ipp","movie","strips-movie-x-21",1,"D","Time","D^9vTime^0.4",0.816889806428509,-6.11472238642807,0.976599063555989,0,0.00592577102106367,0,0
"279","IPC1998","stan","movie","strips-movie-x-21",1,"D","Time","D^9vTime^0.4",0.812888386475125,-11.3863558212748,1.0184563328669,0,0.00931112151092278,0,0
"280","IPC1998","blackbox","movie","strips-movie-x-21",2,"D","Time","D^9vTime^0.4",0.84440350776726,9.80827430761207,0.970938714145345,0,0.00429161880036896,0,2
"281","IPC1998","ipp","movie","strips-movie-x-22",1,"D","Time","D^9vTime^0.4",0.816889806428509,-16.348390183885,1.18576472995911,0,0.0146593662943945,0,0
"282","IPC1998","stan","movie","strips-movie-x-22",1,"D","Time","D^9vTime^0.4",0.812888386475125,-13.5171272150044,1.0687154571515,0,0.0111328094269743,0,0
"283","IPC1998","blackbox","movie","strips-movie-x-22",2,"D","Time","D^9vTime^0.4",0.84440350776726,12.4275523070623,1.00011352453411,0,0.00521191961054067,0,2
"284","IPC1998","hsp","movie","strips-movie-x-22",1,"D","Time","D^9vTime^0.4",0.427294803533458,-17.1089474088649,0.988239631111353,0,0.0018115217397236,0,0
"285","IPC1998","ipp","movie","strips-movie-x-23",2,"D","Time","D^9vTime^0.4",0.816889806428509,-6.98934103909823,0.445568459155379,0,0.00218764128778333,0,2
"286","IPC1998","blackbox","movie","strips-movie-x-23",2,"D","Time","D^9vTime^0.4",0.84440350776726,15.0041292429801,1.02938017188979,0,0.00618568117088457,0,2
"287","IPC1998","hsp","movie","strips-movie-x-23",1,"D","Time","D^9vTime^0.4",0.427294803533458,-268.855936275692,1.05916742764492,0,0.00441787302422289,0,0
"288","IPC1998","stan","movie","strips-movie-x-23",1,"D","Time","D^9vTime^0.4",0.812888386475125,-15.6389836779158,1.11819675613411,0,0.0130254139519028,0,0
"289","IPC1998","hsp","movie","strips-movie-x-24",1,"D","Time","D^9vTime^0.4",0.427294803533458,-76.0255170305736,1.01931985850449,0,0.00239384979465785,0,0
"290","IPC1998","blackbox","movie","strips-movie-x-24",2,"D","Time","D^9vTime^0.4",0.84440350776726,16.5423792857892,1.04932196695712,0,0.00683845616660584,0,2
"291","IPC1998","ipp","movie","strips-movie-x-24",1,"D","Time","D^9vTime^0.4",0.816889806428509,-26.5672376656965,1.37282702408201,0,0.0240074546323117,0,0
"292","IPC1998","stan","movie","strips-movie-x-24",1,"D","Time","D^9vTime^0.4",0.812888386475125,-18.7528061147087,1.18800400821979,0,0.0158718632889568,0,0
"293","IPC1998","stan","movie","strips-movie-x-25",1,"D","Time","D^9vTime^0.4",0.812888386475125,-23.8593631484675,1.29610281796431,0,0.0206579995607951,0,0
"294","IPC1998","blackbox","movie","strips-movie-x-25",2,"D","Time","D^9vTime^0.4",0.84440350776726,19.0460947836949,1.07826841844983,0,0.00788517358313408,0,2
"295","IPC1998","ipp","movie","strips-movie-x-25",1,"D","Time","D^9vTime^0.4",0.816889806428509,-16.7726742121675,1.20664947225731,0,0.0154932490230082,0,0
"296","IPC1998","hsp","movie","strips-movie-x-25",1,"D","Time","D^9vTime^0.4",0.427294803533458,-421.6633482222,1.11912697427156,0,0.0064985201893431,0,0
"297","IPC1998","ipp","movie","strips-movie-x-26",1,"D","Time","D^9vTime^0.4",0.816889806428509,-26.9659340721519,1.39323900167407,0,0.0250698020526517,0,0
"298","IPC1998","stan","movie","strips-movie-x-26",1,"D","Time","D^9vTime^0.4",0.812888386475125,-25.9593284470416,1.34040332034162,0,0.0227436594332754,0,0
"299","IPC1998","hsp","movie","strips-movie-x-26",2,"D","Time","D^9vTime^0.4",0.427294803533458,-717.934289869441,1.06234685120574,0,0.0115794284226482,0,2
"300","IPC1998","blackbox","movie","strips-movie-x-26",2,"D","Time","D^9vTime^0.4",0.84440350776726,22.518580076435,1.11641525804399,0,0.00936867677515385,0,2
"301","IPC1998","ipp","movie","strips-movie-x-27",2,"D","Time","D^9vTime^0.4",0.816889806428509,-16.524186065225,1.48676866304496,0,0.0279200440287908,0,2
"302","IPC1998","stan","movie","strips-movie-x-27",2,"D","Time","D^9vTime^0.4",0.812888386475125,-15.6166502015238,1.47185407397275,0,0.0276973934776876,0,2
"303","IPC1998","blackbox","movie","strips-movie-x-27",2,"D","Time","D^9vTime^0.4",0.84440350776726,23.9627277213785,1.13545198554334,0,0.0100894112079017,0,2
"304","IPC1998","hsp","movie","strips-movie-x-27",1,"D","Time","D^9vTime^0.4",0.427294803533458,-174.810210224163,1.05979492851657,0,0.00349954690065442,0,0
"305","IPC1998","ipp","movie","strips-movie-x-28",1,"D","Time","D^9vTime^0.4",0.816889806428509,-17.1481028687446,1.22551332139661,0,0.0162721795577276,0,0
"306","IPC1998","blackbox","movie","strips-movie-x-28",1,"D","Time","D^9vTime^0.4",0.84440350776726,38.2528275692183,1.52576555792182,0,0.0276162810321161,0,0
"307","IPC1998","hsp","movie","strips-movie-x-28",2,"D","Time","D^9vTime^0.4",0.427294803533458,-606.489316234986,0.990094847297618,0,0.00965227591987865,0,2
"308","IPC1998","stan","movie","strips-movie-x-28",1,"D","Time","D^9vTime^0.4",0.812888386475125,-29.0532949388209,1.40238074282761,0,0.025794369477809,0,0
"309","IPC1998","ipp","movie","strips-movie-x-29",2,"D","Time","D^9vTime^0.4",0.816889806428509,-14.294565605026,1.4121057315853,0,0.0252237798086851,0,2
"310","IPC1998","hsp","movie","strips-movie-x-29",2,"D","Time","D^9vTime^0.4",0.427294803533458,-530.937436525378,0.955560473471484,0,0.00856354978029972,0,2
"311","IPC1998","stan","movie","strips-movie-x-29",2,"D","Time","D^9vTime^0.4",0.812888386475125,-13.2681399141891,1.33175563986412,0,0.0221399130163879,0,2
"312","IPC1998","blackbox","movie","strips-movie-x-29",2,"D","Time","D^9vTime^0.4",0.84440350776726,26.3810808599701,1.16356552794215,0,0.0112385567934999,0,2
