"","com","planner","dom","gn","Class","Cfactor","Cresp","Ctran","R2","Dist","MahaDist","MahaOut","CookDist","CookOut","Disc"
"573","IPC1998","hsp","mystery","strips-mysty-x-3",0,"D","Time","D^-6vTime^-0.1",0.642009773062487,0,0,0,9.14890950268671e-06,0,2
"574","IPC1998","ipp","mystery","strips-mysty-x-3",0,"D","Time","D^-6vTime^-0.1",0.475090170625012,0,0,0,0.00546120344189987,0,0
"575","IPC1998","blackbox","mystery","strips-mysty-x-3",0,"D","Time","D^-6vTime^-0.1",0.629614267441121,0,0.496640835052857,0,1.96389315059523e-05,0,2
"576","IPC1998","stan","mystery","strips-mysty-x-3",0,"D","Time","D^-6vTime^-0.1",0.531563857353823,0,0,0,0.00363028647627164,0,0
"606","IPC2000","stan","blocks","BLOCKS-10-0",1,"D","Time","D^-6vTime^-0.1",0.309522926958753,7.81086558702766e-05,2.57927174882605,0,0.201081728902487,1,0
"607","IPC2000","hsp2","blocks","BLOCKS-10-0",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.278330765023705,2.42767840604323,0,0.304653305650886,1,2
"608","IPC2000","mips","blocks","BLOCKS-10-0",1,"D","Time","D^-6vTime^-0.1",0.973029894837805,-28.8278035466235,2.01572110371711,0,0.133937040551858,0,0
"609","IPC2000","system-r","blocks","BLOCKS-10-0",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.0140738337974694,0,2
"610","IPC2000","blackbox","blocks","BLOCKS-10-0",2,"D","Time","D^-6vTime^-0.1",0.986464538238538,-4.40868717809458,3.35343995204909,1,1.19702175189265,1,2
"611","IPC2000","ff","blocks","BLOCKS-10-0",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,1.46143497784288,0,0.0187068796094286,0,2
"613","IPC2000","tokenplan","blocks","BLOCKS-10-0",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,2.07822197783103,0,0.0110601195080091,0,2
"614","IPC2000","ipp","blocks","BLOCKS-10-0",1,"D","Time","D^-6vTime^-0.1",0.953266268649308,-6.14258185732874,2.97102728774314,0,0.634789637430742,1,0
"617","IPC2000","hsp2","blocks","BLOCKS-10-1",1,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.36768844818967,2.52987411159388,0,0.367325998243053,1,0
"619","IPC2000","stan","blocks","BLOCKS-10-1",2,"D","Time","D^-6vTime^-0.1",0.309522926958753,9.78519104275763,2.75777217796988,0,0.258017798819324,1,2
"620","IPC2000","ff","blocks","BLOCKS-10-1",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,1.49931140791324,0,0.0220685572192417,0,2
"621","IPC2000","mips","blocks","BLOCKS-10-1",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,1.8245444827562,0,0.0360085249599575,0,0
"623","IPC2000","ipp","blocks","BLOCKS-10-1",2,"D","Time","D^-6vTime^-0.1",0.953266268649308,-0.711142223935713,2.01052863851831,0,0.117256224125857,0,2
"624","IPC2000","system-r","blocks","BLOCKS-10-1",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.0239544240347725,0,2
"625","IPC2000","altalt","blocks","BLOCKS-10-1",2,"D","Time","D^-6vTime^-0.1",0.47708015410349,-1.35365693047417,2.50974769051723,0,0.237994342787865,0,2
"628","IPC2000","blackbox","blocks","BLOCKS-10-1",1,"D","Time","D^-6vTime^-0.1",0.986464538238538,-4.56208976827096,3.15708772601929,0,1.02317568811912,1,0
"629","IPC2000","system-r","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.000268742587479263,0,0
"630","IPC2000","blackbox","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,2.39977076573368,0,0.0174165629532906,0,0
"631","IPC2000","stan","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,1.1312164219347,0,0.00382843264322763,0,2
"633","IPC2000","ff","blocks","BLOCKS-10-2",1,"D","Time","D^-6vTime^-0.1",0.611517637529928,-1,1.68370810064032,0,0.085336577550739,0,0
"634","IPC2000","tokenplan","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,2.15393751730736,0,0.011520296134638,0,2
"637","IPC2000","ipp","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,1.10025833100349,0,0.00195375997500452,0,2
"638","IPC2000","hsp2","blocks","BLOCKS-10-2",1,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.157668929901041,2.42988763533227,0,0.208592454674873,0,0
"639","IPC2000","mips","blocks","BLOCKS-10-2",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,1.12960434774171,0,0.00530965953551048,0,2
"641","IPC2000","blackbox","blocks","BLOCKS-11-0",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,0.865459091114372,0,0.00123951894681821,0,0
"642","IPC2000","ff","blocks","BLOCKS-11-0",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,1.09082342455077,0,0.00105128368570813,0,2
"644","IPC2000","grt","blocks","BLOCKS-11-0",2,"D","Time","D^-6vTime^-0.1",0.318230010066268,-68.1229706587974,3.95426814247556,1,2.7351568711947,1,2
"645","IPC2000","system-r","blocks","BLOCKS-11-0",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.000313882604763741,0,0
"646","IPC2000","ipp","blocks","BLOCKS-11-0",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,1.10796822075711,0,0.000561746630324966,0,2
"647","IPC2000","stan","blocks","BLOCKS-11-0",1,"D","Time","D^-6vTime^-0.1",0.309522926958753,0.271746093434586,2.21351541862172,0,0.152364600241382,0,0
"650","IPC2000","hsp2","blocks","BLOCKS-11-0",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.0953057822634111,1.16860490441189,0,0.0204065205051827,0,2
"651","IPC2000","mips","blocks","BLOCKS-11-0",2,"D","Time","D^-6vTime^-0.1",0.973029894837805,-9.40169661496952,1.31705397498536,0,0.0272146970033551,0,2
"665","IPC2000","blackbox","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,0.901802409659141,0,0.00150758735664411,0,2
"666","IPC2000","mips","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.973029894837805,0,1.01187399988797,0,0.00318341185089209,0,2
"667","IPC2000","stan","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.943221262434135,0,0.00129238108484993,0,2
"669","IPC2000","ff","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,1.00379918019986,0,9.31376825403945e-05,0,2
"671","IPC2000","hsp2","blocks","BLOCKS-11-2",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.0746088832910878,1.17985754857761,0,0.0196789422126941,0,2
"672","IPC2000","system-r","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00067964874116261,0,0
"673","IPC2000","ipp","blocks","BLOCKS-11-2",1,"D","Time","D^-6vTime^-0.1",0.953266268649308,-3.41824640092989,1.46331045220856,0,0.0535829211501353,0,0
"674","IPC2000","tokenplan","blocks","BLOCKS-11-2",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,2.31759579041221,0,0.0224040247132155,0,2
"678","IPC2000","hsp2","blocks","BLOCKS-12-0",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.35975011587834,1.25802645795968,0,0.0347136943251184,0,2
"679","IPC2000","stan","blocks","BLOCKS-12-0",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.707431150210019,0,0.000972145558180388,0,2
"680","IPC2000","ipp","blocks","BLOCKS-12-0",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,0.859111035577811,0,0.003443467641826,0,0
"681","IPC2000","altalt","blocks","BLOCKS-12-0",2,"D","Time","D^-6vTime^-0.1",0.47708015410349,-3.94044652940746,3.81540737168275,1,2.1814575621461,1,2
"682","IPC2000","ff","blocks","BLOCKS-12-0",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.892106149606211,0,0.000416854946297216,0,0
"683","IPC2000","system-r","blocks","BLOCKS-12-0",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00081390140544271,0,0
"685","IPC2000","tokenplan","blocks","BLOCKS-12-0",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,1.05794040269777,0,0.00035769084879159,0,0
"686","IPC2000","mips","blocks","BLOCKS-12-0",1,"D","Time","D^-6vTime^-0.1",0.973029894837805,-55.2001031910373,1.26318472380665,0,0.0349915422765826,0,0
"687","IPC2000","blackbox","blocks","BLOCKS-12-0",1,"D","Time","D^-6vTime^-0.1",0.986464538238538,-1.40413960350405,0.930895988452581,0,0.0130051728904974,0,0
"689","IPC2000","hsp2","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.963972912536604,0,0.630433424073073,0,0.00233656872186582,0,2
"690","IPC2000","stan","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.592223080947286,0,0.00086470891655687,0,0
"692","IPC2000","tokenplan","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,1.0869230438865,0,0.00025963546079361,0,0
"693","IPC2000","ipp","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.953266268649308,0,0.718206046764383,0,0.000540792519115697,0,2
"694","IPC2000","mips","blocks","BLOCKS-12-1",2,"D","Time","D^-6vTime^-0.1",0.973029894837805,-46.3401885747643,1.21989197386962,0,0.0326600404393319,0,2
"695","IPC2000","system-r","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00134391190125209,0,0
"696","IPC2000","ff","blocks","BLOCKS-12-1",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.838639277069309,0,0.00132239289865791,0,0
"697","IPC2000","altalt","blocks","BLOCKS-12-1",1,"D","Time","D^-6vTime^-0.1",0.47708015410349,-62.292752743905,4.26018600336921,1,4.16140403862299,1,0
"700","IPC2000","blackbox","blocks","BLOCKS-12-1",1,"D","Time","D^-6vTime^-0.1",0.986464538238538,-2.41562006500277,0.780228091311787,0,0.0105805180196719,0,0
"992","IPC2000","propplan","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.988670800945,0,1.66357383044515,0,0.0651578105494783,0,2
"993","IPC2000","ff","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.611517637529928,0,0.675409971367458,0,0.00135250428371589,0,2
"994","IPC2000","bddplan","blocks","BLOCKS-4-0",1,"D","Time","D^-6vTime^-0.1",0.997130889908925,-1.50068550124942,1.65637233207211,0,0.206351723903324,0,0
"995","IPC2000","ipp","blocks","BLOCKS-4-0",2,"D","Time","D^-6vTime^-0.1",0.953266268649308,-4.56749736116895,1.24247883361705,0,0.0345649704154274,0,2
"996","IPC2000","system-r","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00166596132013872,0,0
"997","IPC2000","mips","blocks","BLOCKS-4-0",1,"D","Time","D^-6vTime^-0.1",0.973029894837805,-55.3133731824851,0.961182472090696,0,0.0182337097473273,0,0
"998","IPC2000","grt","blocks","BLOCKS-4-0",1,"D","Time","D^-6vTime^-0.1",0.318230010066268,-84.1359492066511,2.78985148108757,0,0.511065641589823,0,0
"999","IPC2000","stan","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.374375404133554,0,0.000850449800215392,0,0
"1000","IPC2000","blackbox","blocks","BLOCKS-4-0",2,"D","Time","D^-6vTime^-0.1",0.986464538238538,-2.90410954635291,0.744935416510693,0,0.0105106098171923,0,2
"1001","IPC2000","hsp2","blocks","BLOCKS-4-0",2,"D","Time","D^-6vTime^-0.1",0.963972912536604,-0.829367499861842,1.30767746812672,0,0.0385847274455227,0,2
"1002","IPC2000","altalt","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.47708015410349,0,0.676715388627753,0,0.00357827822709846,0,0
"1003","IPC2000","tokenplan","blocks","BLOCKS-4-0",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.911235019468829,0,0.000586644831489667,0,0
"1004","IPC2000","mips","blocks","BLOCKS-4-1",1,"D","Time","D^-6vTime^-0.1",0.973029894837805,-226.100468565866,1.14143408558329,0,0.0273979972842028,0,0
"1005","IPC2000","stan","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.189154885467321,0,0.000583827197544739,0,0
"1006","IPC2000","ipp","blocks","BLOCKS-4-1",2,"D","Time","D^-6vTime^-0.1",0.953266268649308,-0.776946228807667,0.668360390246677,0,0.00892238301041984,0,2
"1007","IPC2000","system-r","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00195292600601727,0,0
"1008","IPC2000","grt","blocks","BLOCKS-4-1",1,"D","Time","D^-6vTime^-0.1",0.318230010066268,-132.800638973925,0.806228112707655,0,0.0132593867066794,0,0
"1009","IPC2000","hsp2","blocks","BLOCKS-4-1",1,"D","Time","D^-6vTime^-0.1",0.963972912536604,-8.79015480307281,2.63193291479835,0,0.149447024861944,0,0
"1010","IPC2000","propplan","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.988670800945,0,1.71632118620445,0,0.0396046170933973,0,0
"1011","IPC2000","bddplan","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.997130889908925,0,1.2553901814964,0,0.00216829576159301,0,0
"1012","IPC2000","ff","blocks","BLOCKS-4-1",1,"D","Time","D^-6vTime^-0.1",0.611517637529928,-1,0.829414744828111,0,0.013175309687474,0,0
"1013","IPC2000","blackbox","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.986464538238538,0,0.369294616716811,0,0.00272841810343881,0,2
"1014","IPC2000","altalt","blocks","BLOCKS-4-1",2,"D","Time","D^-6vTime^-0.1",0.47708015410349,-2.92750535753416,1.18259014503182,0,0.0293257273495424,0,2
"1015","IPC2000","tokenplan","blocks","BLOCKS-4-1",0,"D","Time","D^-6vTime^-0.1",0.199276358424324,0,0.690147784368172,0,0.000527145525010836,0,0
"1016","IPC2000","system-r","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.128813413763464,0,0,0,0.00280909220934003,0,0
"1017","IPC2000","blackbox","blocks","BLOCKS-4-2",2,"D","Time","D^-6vTime^-0.1",0.986464538238538,-55.0260962701487,1.33772533302806,0,0.0378930323642893,0,2
"1018","IPC2000","propplan","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.988670800945,0,0.913291318323278,0,0.0224040537152894,0,2
"1019","IPC2000","grt","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.318230010066268,0,0.697908182092806,0,0.0077811521183884,0,0
"1020","IPC2000","stan","blocks","BLOCKS-4-2",0,"D","Time","D^-6vTime^-0.1",0.309522926958753,0,0.0956499565305926,0,7.93361690378222e-06,0,0
